Holding Name,Trade Good,Holding Occupied,Total Value of Holding Production,Holdings Owner,Province Location Hex ID,Province Name,Province Owner
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,116C,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,116C,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,116C,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland,116C,,Poland
Poland Salt Mines,Salt,FALSE,51.2,Poland Nobility,116C,,Poland
Poland Barley Farm,Barley,FALSE,70.4,Polish Merchants,116D,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,116D,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,116D,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Polish Merchants,116D,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),116E,,Poland
Poland Distillery,Spirits,FALSE,62.4,Polish Clergy (Orthodox),116E,,Poland
Poland Copper Mine,Copper,FALSE,86.4,Poland,116E,,Poland
Poland Salt Mines,Salt,FALSE,76.8,Polish Clergy (Orthodox),116E,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Catholic),116F,,Poland
Poland Rye Farm,Rye,FALSE,88,Jewish Communities,116F,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,116F,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,116F,,Poland
Poland Brewery,Beer,FALSE,41.6,Poland Nobility,116F,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland Nobility,116F,,Poland
Poland Copper Mine,Copper,FALSE,43.2,Poland,116F,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1170,Jarosław,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1170,Jarosław,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1170,Jarosław,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),1170,Jarosław,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1171,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1171,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Poland,1171,,Poland
Poland Oat Farm,Oats,FALSE,70.4,Polish Merchants,1171,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Polish Clergy (Orthodox),1171,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland Nobility,1171,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1172,Sanok,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1172,Sanok,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1172,Sanok,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland,1172,Sanok,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1172,Sanok,Poland
Poland Coal Mine,Coal,FALSE,57.6,Poland,1172,Sanok,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1173,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1173,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1173,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland Nobility,1173,,Poland
Poland Barley Farm,Barley,FALSE,88,Polish Merchants,1174,Przemyśl,Poland
Poland Rye Farm,Rye,FALSE,70.4,Polish Merchants,1174,Przemyśl,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1174,Przemyśl,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,1174,Przemyśl,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1174,Przemyśl,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1174,Przemyśl,Poland
Poland Salt Mines,Salt,FALSE,76.8,Polish Clergy (Orthodox),1174,Przemyśl,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),1175,,Poland
Poland Rye Farm,Rye,FALSE,52.8,Poland,1175,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1175,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Polish Clergy (Orthodox),1175,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1175,,Poland
Poland Distillery,Spirits,FALSE,20.8,Polish Clergy (Orthodox),1175,,Poland
Poland Coal Mine,Coal,FALSE,76.8,Poland Nobility,1175,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1176,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1176,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),1176,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Polish Merchants,1176,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland,1176,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland,1176,,Poland
Poland Barley Farm,Barley,FALSE,70.4,Poland Nobility,1177,Sambor,Poland
Poland Barley Farm,Barley,FALSE,35.2,Poland Nobility,1177,Sambor,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1177,Sambor,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,1177,Sambor,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Polish Merchants,1177,Sambor,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1177,Sambor,Poland
Poland Brewery,Beer,FALSE,20.8,Poland Nobility,1177,Sambor,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1178,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1178,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1178,,Poland
Poland Oat Farm,Oats,FALSE,52.8,Polish Merchants,1178,,Poland
Poland Brewery,Beer,FALSE,20.8,Poland,1178,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Polish Merchants,1178,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1179,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1179,,Poland
Poland Rye Farm,Rye,FALSE,105.6,Poland,1179,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Poland Nobility,1179,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1179,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland,1179,,Poland
Poland Copper Mine,Copper,FALSE,86.4,Polish Clergy (Orthodox),1179,,Poland
Poland Salt Mines,Salt,FALSE,76.8,Polish Merchants,1179,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),117A,Stryj,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,117A,Stryj,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),117A,Stryj,Poland
Poland Oat Farm,Oats,FALSE,88,Poland,117A,Stryj,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,117A,Stryj,Poland
Poland Distillery,Spirits,FALSE,41.6,Poland Nobility,117A,Stryj,Poland
Poland Barley Farm,Barley,FALSE,35.2,Poland Nobility,117B,Drohobycz,Poland
Poland Rye Farm,Rye,FALSE,52.8,Polish Clergy (Orthodox),117B,Drohobycz,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,117B,Drohobycz,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,117B,Drohobycz,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),117C,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,117C,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,117C,,Poland
Poland Rye Farm,Rye,FALSE,52.8,Polish Clergy (Orthodox),117C,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,117C,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Polish Clergy (Orthodox),117C,,Poland
Poland Oat Farm,Oats,FALSE,70.4,Polish Clergy (Orthodox),117C,,Poland
Poland Rye Farm,Rye,FALSE,88,Poland,117D,Horodok,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),117D,Horodok,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,117D,Horodok,Poland
Poland Brewery,Beer,FALSE,62.4,Polish Clergy (Orthodox),117D,Horodok,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland Nobility,117D,Horodok,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),117E,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,117E,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),117E,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland,117E,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,117E,,Poland
Poland Copper Mine,Copper,FALSE,86.4,Polish Clergy (Orthodox),117E,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,117F,,Poland
Poland Barley Farm,Barley,FALSE,52.8,Polish Clergy (Orthodox),117F,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland Nobility,117F,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,117F,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,117F,,Poland
Poland Salt Mines,Salt,FALSE,76.8,Poland,117F,,Poland
Poland Barley Farm,Barley,FALSE,35.2,Poland,1180,Lwów,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1180,Lwów,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland Nobility,1180,Lwów,Poland
Poland Copper Mine,Copper,FALSE,43.2,Poland,1180,Lwów,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland,1180,Lwów,Poland
Poland Barley Farm,Barley,FALSE,88,Poland,1181,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),1181,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),1181,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1181,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1181,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland Nobility,1181,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland,1181,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1182,Bełz,Poland
Poland Salt Mines,Salt,FALSE,51.2,Poland Nobility,1182,Bełz,Poland
Poland Barley Farm,Barley,FALSE,35.2,Poland,1183,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1183,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1183,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),1183,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),1183,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1183,,Poland
Poland Coal Mine,Coal,FALSE,57.6,Poland,1183,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Poland,1184,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1184,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1184,,Poland
Poland Brewery,Beer,FALSE,20.8,Polish Clergy (Orthodox),1184,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland Nobility,1184,,Poland
Poland Salt Mines,Salt,FALSE,76.8,Polish Clergy (Orthodox),1184,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1185,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1185,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1185,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1185,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Polish Clergy (Orthodox),1185,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1185,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Polish Clergy (Orthodox),1185,,Poland
Poland Copper Mine,Copper,FALSE,64.8,Polish Clergy (Orthodox),1185,,Poland
Poland Salt Mines,Salt,FALSE,128,Polish Clergy (Orthodox),1185,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1186,Busk,Poland
Poland Rye Farm,Rye,FALSE,35.2,Polish Clergy (Orthodox),1186,Busk,Poland
Poland Wheat Farm,Wheat,FALSE,88,Poland,1186,Busk,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,1186,Busk,Poland
Poland Salt Mines,Salt,FALSE,51.2,Poland,1186,Busk,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1187,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1187,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland Nobility,1187,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1187,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1187,,Poland
Poland Brewery,Beer,FALSE,20.8,Poland,1187,,Poland
Poland Distillery,Spirits,FALSE,124.8,Polish Clergy (Orthodox),1187,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Polish Clergy (Orthodox),1187,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1188,,Poland
Poland Rye Farm,Rye,FALSE,88,Polish Merchants,1188,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1188,,Poland
Poland Wheat Farm,Wheat,FALSE,105.6,Poland Nobility,1188,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),1188,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland,1188,,Poland
Poland Barley Farm,Barley,FALSE,52.8,Poland Nobility,1189,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Polish Clergy (Orthodox),1189,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1189,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1189,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1189,,Poland
Poland Oat Farm,Oats,FALSE,52.8,Poland,1189,,Poland
Poland Distillery,Spirits,FALSE,83.2,Poland,1189,,Poland
Poland Copper Mine,Copper,FALSE,43.2,Poland,1189,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,118A,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,118A,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),118A,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland Nobility,118A,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland,118A,,Poland
Poland Copper Mine,Copper,FALSE,64.8,Poland Nobility,118A,,Poland
Poland Salt Mines,Salt,FALSE,128,Polish Clergy (Orthodox),118A,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,118B,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,118B,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Poland,118B,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,118B,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Polish Merchants,118B,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Clergy (Orthodox),118B,,Poland
Poland Rye Farm,Rye,FALSE,70.4,Polish Merchants,118C,Żydaczów,Poland
Poland Wheat Farm,Wheat,FALSE,88,Polish Merchants,118C,Żydaczów,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,118C,Żydaczów,Poland
Poland Copper Mine,Copper,FALSE,21.6,Polish Merchants,118C,Żydaczów,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland Nobility,118C,Żydaczów,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,118D,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,118D,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Polish Clergy (Orthodox),118D,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,118D,,Poland
Poland Coal Mine,Coal,FALSE,115.2,Poland,118D,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),118E,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),118E,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Polish Clergy (Orthodox),118E,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,118E,,Poland
Poland Wheat Farm,Wheat,FALSE,88,Poland Nobility,118E,,Poland
Poland Oat Farm,Oats,FALSE,88,Poland,118E,,Poland
Poland Brewery,Beer,FALSE,20.8,Poland Nobility,118E,,Poland
Poland Rye Farm,Rye,FALSE,88,Poland,118F,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,118F,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,118F,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,118F,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland Nobility,118F,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Merchants,118F,,Poland
Poland Barley Farm,Barley,FALSE,35.2,Poland,1190,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1190,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1190,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Polish Merchants,1190,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Polish Clergy (Orthodox),1190,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Polish Clergy (Orthodox),1190,,Poland
Poland Distillery,Spirits,FALSE,83.2,Poland Nobility,1190,,Poland
Poland Coal Mine,Coal,FALSE,38.4,Poland Nobility,1190,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Clergy (Orthodox),1190,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1191,Halicz,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1191,Halicz,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1191,Halicz,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1191,Halicz,Poland
Poland Brewery,Beer,FALSE,20.8,Poland,1191,Halicz,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland Nobility,1191,Halicz,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1192,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,1192,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,1192,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1192,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1192,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),1192,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland Nobility,1192,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),1193,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1193,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1193,,Poland
Poland Oat Farm,Oats,FALSE,88,Polish Clergy (Orthodox),1193,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland,1193,,Poland
Poland Salt Mines,Salt,FALSE,102.4,Poland Nobility,1193,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1194,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1194,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1194,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1194,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1194,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland,1194,,Poland
Poland Coal Mine,Coal,FALSE,57.6,Poland,1194,,Poland
Poland Barley Farm,Barley,FALSE,52.8,Polish Clergy (Orthodox),1195,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1195,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Polish Clergy (Orthodox),1195,,Poland
Poland Rye Farm,Rye,FALSE,88,Poland Nobility,1195,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Polish Merchants,1195,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),1195,,Poland
Poland Oat Farm,Oats,FALSE,52.8,Poland Nobility,1195,,Poland
Poland Barley Farm,Barley,FALSE,88,Polish Merchants,1196,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1196,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Polish Merchants,1196,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,1196,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1196,,Poland
Poland Oat Farm,Oats,FALSE,52.8,Polish Merchants,1196,,Poland
Poland Coal Mine,Coal,FALSE,57.6,Poland,1196,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland Nobility,1196,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),1197,,Poland
Poland Barley Farm,Barley,FALSE,88,Poland,1197,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1197,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,1197,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1197,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1197,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland,1197,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1198,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Poland,1198,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Polish Clergy (Orthodox),1198,,Poland
Poland Coal Mine,Coal,FALSE,38.4,Polish Merchants,1198,,Poland
Poland Barley Farm,Barley,FALSE,52.8,Poland Nobility,1199,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),1199,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Poland,1199,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Polish Clergy (Orthodox),1199,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1199,,Poland
Poland Brewery,Beer,FALSE,124.8,Poland,1199,,Poland
Poland Coal Mine,Coal,FALSE,57.6,Poland,1199,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Merchants,1199,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),119A,Czerwonogród,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,119A,Czerwonogród,Poland
Poland Rye Farm,Rye,FALSE,52.8,Polish Clergy (Orthodox),119A,Czerwonogród,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,119A,Czerwonogród,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland Nobility,119A,Czerwonogród,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,119A,Czerwonogród,Poland
Poland Oat Farm,Oats,FALSE,52.8,Poland,119A,Czerwonogród,Poland
Poland Barley Farm,Barley,FALSE,35.2,Poland Nobility,119B,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,119B,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Poland,119B,,Poland
Poland Rye Farm,Rye,FALSE,88,Poland Nobility,119B,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,119B,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,119B,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,119B,,Poland
Poland Distillery,Spirits,FALSE,20.8,Polish Clergy (Orthodox),119B,,Poland
Poland Barley Farm,Barley,FALSE,52.8,Polish Merchants,119C,Kamieniec Podolski,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,119C,Kamieniec Podolski,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland,119C,Kamieniec Podolski,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,119C,Kamieniec Podolski,Poland
Poland Oat Farm,Oats,FALSE,52.8,Poland,119C,Kamieniec Podolski,Poland
Poland Brewery,Beer,FALSE,104,Poland,119C,Kamieniec Podolski,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland Nobility,119C,Kamieniec Podolski,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,119D,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Poland,119D,,Poland
Poland Rye Farm,Rye,FALSE,70.4,Poland,119D,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Polish Merchants,119D,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Poland,119D,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,119D,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,119D,,Poland
Poland Distillery,Spirits,FALSE,62.4,Poland,119D,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Clergy (Orthodox),119D,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,119E,,Poland
Poland Rye Farm,Rye,FALSE,52.8,Poland Nobility,119E,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,119E,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),119F,Trembowla,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Polish Clergy (Orthodox),119F,Trembowla,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,119F,Trembowla,Poland
Poland Coal Mine,Coal,FALSE,19.2,Polish Merchants,119F,Trembowla,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,11A0,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),11A0,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,11A0,,Poland
Poland Brewery,Beer,FALSE,20.8,Polish Clergy (Orthodox),11A0,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland,11A0,,Poland
Poland Barley Farm,Barley,FALSE,88,Poland,11A1,,Poland
Poland Rye Farm,Rye,FALSE,52.8,Poland,11A1,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),11A1,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Polish Clergy (Orthodox),11A1,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,11A1,,Poland
Poland Coal Mine,Coal,FALSE,38.4,Polish Clergy (Orthodox),11A1,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,11A2,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Polish Clergy (Orthodox),11A2,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Poland,11A2,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland,11A2,,Poland
Poland Brewery,Beer,FALSE,62.4,Polish Clergy (Orthodox),11A2,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),11A3,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,11A3,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Polish Merchants,11A3,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland,11A3,,Poland
Poland Salt Mines,Salt,FALSE,51.2,Poland,11A3,,Poland
Poland Barley Farm,Barley,FALSE,35.2,Poland,11A4,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,11A4,,Poland
Poland Wheat Farm,Wheat,FALSE,88,Poland,11A4,,Poland
